,Unnamed: 0,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,employee_residence_latitude,employee_residence_longitude,employee_residence_a3
2400,2400,2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,M,39.7837304,-100.445882,USA
2401,2401,2022,SE,FT,Data Architect,144854,USD,144854,US,100,US,M,39.7837304,-100.445882,USA
2402,2402,2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
2403,2403,2022,SE,FT,Data Analyst,105000,USD,105000,US,0,US,M,39.7837304,-100.445882,USA
2404,2404,2022,SE,FT,Data Engineer,179305,USD,179305,US,100,US,M,39.7837304,-100.445882,USA
2405,2405,2022,SE,FT,Data Engineer,142127,USD,142127,US,100,US,M,39.7837304,-100.445882,USA
2406,2406,2022,SE,FT,Data Engineer,315000,USD,315000,US,100,US,M,39.7837304,-100.445882,USA
2407,2407,2022,SE,FT,Data Engineer,225000,USD,225000,US,100,US,M,39.7837304,-100.445882,USA
2408,2408,2022,SE,FT,Data Scientist,243900,USD,243900,US,100,US,M,39.7837304,-100.445882,USA
2409,2409,2022,SE,FT,Data Scientist,156600,USD,156600,US,100,US,M,39.7837304,-100.445882,USA
2410,2410,2022,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,39.7837304,-100.445882,USA
2411,2411,2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
2412,2412,2022,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M,39.7837304,-100.445882,USA
2413,2413,2022,MI,FT,Data Analyst,79000,USD,79000,US,0,US,M,39.7837304,-100.445882,USA
2414,2414,2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
2415,2415,2022,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M,39.7837304,-100.445882,USA
2416,2416,2022,MI,FT,Data Scientist Lead,85000,EUR,89306,AT,50,AT,L,47.59397,14.12456,AUT
2417,2417,2022,SE,FT,Data Engineer,182500,USD,182500,US,100,US,M,39.7837304,-100.445882,USA
2418,2418,2022,SE,FT,Data Engineer,128500,USD,128500,US,100,US,M,39.7837304,-100.445882,USA
2419,2419,2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M,39.7837304,-100.445882,USA
2420,2420,2022,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,39.7837304,-100.445882,USA
2421,2421,2022,EN,FT,Data Manager,77300,USD,77300,US,100,US,M,39.7837304,-100.445882,USA
2422,2422,2022,EN,FT,Data Manager,45600,USD,45600,US,100,US,M,39.7837304,-100.445882,USA
2423,2423,2022,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M,39.7837304,-100.445882,USA
2424,2424,2022,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M,39.7837304,-100.445882,USA
2425,2425,2022,SE,FT,Data Architect,210000,USD,210000,US,100,US,M,39.7837304,-100.445882,USA
2426,2426,2022,SE,FT,Data Architect,136000,USD,136000,US,100,US,M,39.7837304,-100.445882,USA
2427,2427,2022,SE,FT,Cloud Data Engineer,12000,EUR,12608,SK,100,SK,S,48.7411522,19.4528646,SVK
2428,2428,2022,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,39.7837304,-100.445882,USA
2429,2429,2022,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M,39.7837304,-100.445882,USA
2430,2430,2022,SE,FT,Data Engineer,247500,USD,247500,US,0,US,M,39.7837304,-100.445882,USA
2431,2431,2022,SE,FT,Data Engineer,172200,USD,172200,US,0,US,M,39.7837304,-100.445882,USA
2432,2432,2022,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,39.7837304,-100.445882,USA
2433,2433,2022,SE,FT,Data Engineer,184100,USD,184100,US,0,US,M,39.7837304,-100.445882,USA
2434,2434,2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
2435,2435,2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,39.7837304,-100.445882,USA
2436,2436,2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M,39.7837304,-100.445882,USA
2437,2437,2022,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
2438,2438,2022,MI,FT,Data Scientist,85000,USD,85000,US,100,US,M,39.7837304,-100.445882,USA
2439,2439,2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M,39.7837304,-100.445882,USA
2440,2440,2022,SE,FT,Data Engineer,161000,USD,161000,US,100,US,M,39.7837304,-100.445882,USA
2441,2441,2022,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M,39.7837304,-100.445882,USA
2442,2442,2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,39.7837304,-100.445882,USA
2443,2443,2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,39.7837304,-100.445882,USA
2444,2444,2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M,39.3260685,-4.8379791,ESP
2445,2445,2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M,39.3260685,-4.8379791,ESP
2446,2446,2022,EX,FT,Head of Data,205000,USD,205000,US,0,US,M,39.7837304,-100.445882,USA
2447,2447,2022,EX,FT,Head of Data,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
2448,2448,2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,39.7837304,-100.445882,USA
2449,2449,2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,39.7837304,-100.445882,USA
2450,2450,2022,EN,FT,Data Engineer,50000,GBP,61566,GB,100,GB,M,54.7023545,-3.2765753,GBR
2451,2451,2022,EN,FT,Data Engineer,40000,GBP,49253,GB,100,GB,M,54.7023545,-3.2765753,GBR
2452,2452,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
2453,2453,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
2454,2454,2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,39.7837304,-100.445882,USA
2455,2455,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,39.7837304,-100.445882,USA
2456,2456,2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,39.7837304,-100.445882,USA
2457,2457,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,39.7837304,-100.445882,USA
2458,2458,2022,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,39.7837304,-100.445882,USA
2459,2459,2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
2460,2460,2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,L,39.7837304,-100.445882,USA
2461,2461,2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,L,39.7837304,-100.445882,USA
2462,2462,2022,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,39.7837304,-100.445882,USA
2463,2463,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,39.7837304,-100.445882,USA
2464,2464,2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,M,39.7837304,-100.445882,USA
2465,2465,2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,M,39.7837304,-100.445882,USA
2466,2466,2022,MI,FT,Data Analyst,150000,USD,150000,US,100,US,M,39.7837304,-100.445882,USA
2467,2467,2022,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
2468,2468,2022,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,39.7837304,-100.445882,USA
2469,2469,2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,39.7837304,-100.445882,USA
2470,2470,2022,MI,FT,Data Scientist,47000,GBP,57872,GB,50,GB,M,54.7023545,-3.2765753,GBR
2471,2471,2022,EN,FT,Data Analyst,64000,USD,64000,US,100,US,L,39.7837304,-100.445882,USA
2472,2472,2022,EN,FT,Data Scientist,38000,EUR,39925,FR,50,FR,L,46.603354,1.8883335,FRA
2473,2473,2022,SE,FT,Machine Learning Engineer,187200,USD,187200,CA,100,CA,M,61.0666922,-107.991707,CAN
2474,2474,2022,SE,FT,Machine Learning Engineer,116100,USD,116100,CA,100,CA,M,61.0666922,-107.991707,CAN
2475,2475,2022,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
2476,2476,2022,SE,FT,Data Analyst,127000,USD,127000,US,0,US,M,39.7837304,-100.445882,USA
2477,2477,2022,SE,FT,Data Engineer,275000,USD,275000,US,100,US,M,39.7837304,-100.445882,USA
2478,2478,2022,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M,39.7837304,-100.445882,USA
2479,2479,2022,SE,FT,Data Scientist,159699,USD,159699,US,0,US,M,39.7837304,-100.445882,USA
2480,2480,2022,SE,FT,Data Scientist,138938,USD,138938,US,0,US,M,39.7837304,-100.445882,USA
2481,2481,2022,EN,FT,BI Analyst,76000,USD,76000,US,50,US,L,39.7837304,-100.445882,USA
2482,2482,2022,SE,FT,Data Analyst,166700,USD,166700,US,0,US,M,39.7837304,-100.445882,USA
2483,2483,2022,SE,FT,Data Analyst,119000,USD,119000,US,0,US,M,39.7837304,-100.445882,USA
2484,2484,2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
2485,2485,2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,39.7837304,-100.445882,USA
2486,2486,2022,SE,FT,Analytics Engineer,84000,GBP,103432,GB,0,GB,M,54.7023545,-3.2765753,GBR
2487,2487,2022,SE,FT,Analytics Engineer,75000,GBP,92350,GB,0,GB,M,54.7023545,-3.2765753,GBR
2488,2488,2022,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,39.7837304,-100.445882,USA
2489,2489,2022,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M,39.7837304,-100.445882,USA
2490,2490,2022,SE,FT,Data Engineer,236000,USD,236000,US,100,US,M,39.7837304,-100.445882,USA
2491,2491,2022,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M,39.7837304,-100.445882,USA
2492,2492,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M,39.7837304,-100.445882,USA
2493,2493,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,39.7837304,-100.445882,USA
2494,2494,2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,39.7837304,-100.445882,USA
2495,2495,2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,39.7837304,-100.445882,USA
2496,2496,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M,39.7837304,-100.445882,USA
2497,2497,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
2498,2498,2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,39.7837304,-100.445882,USA
2499,2499,2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,39.7837304,-100.445882,USA
2500,2500,2022,MI,FT,Research Engineer,240000,USD,240000,US,100,US,M,39.7837304,-100.445882,USA
2501,2501,2022,EN,PT,Data Analyst,125404,USD,125404,CN,50,US,S,35.000074,104.999927,CHN
2502,2502,2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M,39.7837304,-100.445882,USA
2503,2503,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
2504,2504,2022,SE,FT,Data Engineer,195000,USD,195000,US,100,US,M,39.7837304,-100.445882,USA
2505,2505,2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,39.7837304,-100.445882,USA
2506,2506,2022,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M,39.7837304,-100.445882,USA
2507,2507,2022,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,39.7837304,-100.445882,USA
2508,2508,2022,SE,FT,Data Operations Analyst,123000,USD,123000,US,0,US,M,39.7837304,-100.445882,USA
2509,2509,2022,SE,FT,Data Operations Analyst,92250,USD,92250,US,0,US,M,39.7837304,-100.445882,USA
2510,2510,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,39.7837304,-100.445882,USA
2511,2511,2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
2512,2512,2022,MI,FT,ML Engineer,180000,USD,180000,US,100,US,M,39.7837304,-100.445882,USA
2513,2513,2022,MI,FT,ML Engineer,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
2514,2514,2022,SE,FT,Data Engineer,97000,USD,97000,US,100,US,M,39.7837304,-100.445882,USA
2515,2515,2022,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M,39.7837304,-100.445882,USA
2516,2516,2022,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,39.7837304,-100.445882,USA
2517,2517,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
2518,2518,2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M,39.7837304,-100.445882,USA
2519,2519,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,39.7837304,-100.445882,USA
2520,2520,2022,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M,39.7837304,-100.445882,USA
2521,2521,2022,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,39.7837304,-100.445882,USA
2522,2522,2022,EX,FT,Analytics Engineer,210000,USD,210000,US,100,US,M,39.7837304,-100.445882,USA
2523,2523,2022,EX,FT,Analytics Engineer,157000,USD,157000,US,100,US,M,39.7837304,-100.445882,USA
2524,2524,2022,EN,FT,Data Scientist,180000,USD,180000,US,100,US,M,39.7837304,-100.445882,USA
2525,2525,2022,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M,39.7837304,-100.445882,USA
2526,2526,2022,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,39.7837304,-100.445882,USA
2527,2527,2022,MI,FT,Data Analyst,52500,USD,52500,US,0,US,M,39.7837304,-100.445882,USA
2528,2528,2022,SE,FT,Data Architect,128000,USD,128000,US,0,US,M,39.7837304,-100.445882,USA
2529,2529,2022,SE,FT,Data Architect,81500,USD,81500,US,0,US,M,39.7837304,-100.445882,USA
2530,2530,2022,SE,FT,Data Operations Engineer,105000,USD,105000,US,0,US,M,39.7837304,-100.445882,USA
2531,2531,2022,SE,FT,Data Operations Engineer,70000,USD,70000,US,0,US,M,39.7837304,-100.445882,USA
2532,2532,2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,39.7837304,-100.445882,USA
2533,2533,2022,SE,FT,Data Scientist,122500,USD,122500,US,0,US,M,39.7837304,-100.445882,USA
2534,2534,2022,SE,FT,Data Engineer,171000,USD,171000,US,0,US,M,39.7837304,-100.445882,USA
2535,2535,2022,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M,39.7837304,-100.445882,USA
2536,2536,2022,SE,FT,Data Scientist,202800,USD,202800,US,0,US,L,39.7837304,-100.445882,USA
2537,2537,2022,SE,FT,Data Scientist,104300,USD,104300,US,0,US,L,39.7837304,-100.445882,USA
2538,2538,2022,SE,FT,Data Analyst,48000,EUR,50432,ES,0,ES,M,39.3260685,-4.8379791,ESP
2539,2539,2022,SE,FT,Data Analyst,35000,EUR,36773,ES,0,ES,M,39.3260685,-4.8379791,ESP
2540,2540,2022,SE,FT,Data Engineer,197000,USD,197000,US,0,US,M,39.7837304,-100.445882,USA
2541,2541,2022,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M,39.7837304,-100.445882,USA
2542,2542,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,39.7837304,-100.445882,USA
2543,2543,2022,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,39.7837304,-100.445882,USA
2544,2544,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,39.7837304,-100.445882,USA
2545,2545,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,39.7837304,-100.445882,USA
2546,2546,2022,MI,FT,Data Scientist,30000,USD,30000,MX,100,MX,L,23.6585116,-102.0077097,MEX
2547,2547,2022,MI,FT,Analytics Engineer,78000,USD,78000,BR,100,BR,M,-10.3333333,-53.2,BRA
2548,2548,2022,MI,FT,Analytics Engineer,48000,USD,48000,BR,100,BR,M,-10.3333333,-53.2,BRA
2549,2549,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,39.7837304,-100.445882,USA
2550,2550,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
2551,2551,2022,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
2552,2552,2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,39.7837304,-100.445882,USA
2553,2553,2022,MI,FT,Data Engineer,78000,USD,78000,BR,100,BR,M,-10.3333333,-53.2,BRA
2554,2554,2022,MI,FT,Data Engineer,42000,USD,42000,BR,100,BR,M,-10.3333333,-53.2,BRA
2555,2555,2022,SE,FT,Data Architect,345600,USD,345600,US,0,US,M,39.7837304,-100.445882,USA
2556,2556,2022,SE,FT,Data Architect,230400,USD,230400,US,0,US,M,39.7837304,-100.445882,USA
2557,2557,2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,39.7837304,-100.445882,USA
2558,2558,2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,39.7837304,-100.445882,USA
2559,2559,2022,MI,FT,BI Analyst,78000,USD,78000,BR,100,BR,M,-10.3333333,-53.2,BRA
2560,2560,2022,MI,FT,BI Analyst,48000,USD,48000,BR,100,BR,M,-10.3333333,-53.2,BRA
2561,2561,2022,SE,FT,Data Analyst,175950,USD,175950,US,100,US,M,39.7837304,-100.445882,USA
2562,2562,2022,SE,FT,Data Analyst,130050,USD,130050,US,100,US,M,39.7837304,-100.445882,USA
2563,2563,2022,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L,39.7837304,-100.445882,USA
2564,2564,2022,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L,39.7837304,-100.445882,USA
2565,2565,2022,SE,FT,Data Analyst,236600,USD,236600,US,100,US,M,39.7837304,-100.445882,USA
2566,2566,2022,SE,FT,Data Analyst,89200,USD,89200,US,100,US,M,39.7837304,-100.445882,USA
2567,2567,2022,MI,FT,Data Scientist,84000,USD,84000,BR,100,BR,M,-10.3333333,-53.2,BRA
2568,2568,2022,MI,FT,Data Scientist,54000,USD,54000,BR,100,BR,M,-10.3333333,-53.2,BRA
2569,2569,2022,EN,FT,Data Scientist,80000,USD,80000,US,100,US,L,39.7837304,-100.445882,USA
2570,2570,2022,SE,FT,Marketing Data Analyst,200000,USD,200000,GB,100,GB,S,54.7023545,-3.2765753,GBR
2571,2571,2022,EN,FT,Data Scientist,96000,CAD,73742,CA,100,CA,L,61.0666922,-107.991707,CAN
2572,2572,2022,SE,FT,Data Science Lead,165000,USD,165000,US,50,US,S,39.7837304,-100.445882,USA
2573,2573,2022,EN,FT,Data Scientist,27000,GBP,33246,GB,50,GB,L,54.7023545,-3.2765753,GBR
2574,2574,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,39.7837304,-100.445882,USA
2575,2575,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,39.7837304,-100.445882,USA
2576,2576,2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,39.7837304,-100.445882,USA
2577,2577,2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,39.7837304,-100.445882,USA
2578,2578,2021,EN,FT,Power BI Developer,400000,INR,5409,IN,50,IN,L,22.3511148,78.6677428,IND
2579,2579,2021,MI,FT,Data Engineer,100000,AUD,75050,AU,50,AU,L,-24.7761086,134.755,AUS
2580,2580,2022,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,39.7837304,-100.445882,USA
2581,2581,2022,SE,FT,Data Engineer,184100,USD,184100,US,0,US,M,39.7837304,-100.445882,USA
2582,2582,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,39.7837304,-100.445882,USA
2583,2583,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,39.7837304,-100.445882,USA
2584,2584,2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,39.7837304,-100.445882,USA
2585,2585,2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,39.7837304,-100.445882,USA
2586,2586,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,39.7837304,-100.445882,USA
2587,2587,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,39.7837304,-100.445882,USA
2588,2588,2022,EN,FT,Machine Learning Engineer,108000,USD,108000,US,0,US,S,39.7837304,-100.445882,USA
2589,2589,2022,SE,FT,Product Data Scientist,8000,USD,8000,IN,100,SG,L,22.3511148,78.6677428,IND
2590,2590,2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M,39.7837304,-100.445882,USA
2591,2591,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M,39.7837304,-100.445882,USA
2592,2592,2022,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,39.7837304,-100.445882,USA
2593,2593,2022,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M,39.7837304,-100.445882,USA
2594,2594,2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M,39.7837304,-100.445882,USA
2595,2595,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M,39.7837304,-100.445882,USA
2596,2596,2022,MI,FT,Data Engineer,90000,GBP,110820,GB,0,GB,M,54.7023545,-3.2765753,GBR
2597,2597,2022,MI,FT,Data Engineer,75000,GBP,92350,GB,0,GB,M,54.7023545,-3.2765753,GBR
2598,2598,2022,SE,FT,Data Scientist,153600,USD,153600,US,100,US,M,39.7837304,-100.445882,USA
2599,2599,2022,SE,FT,Data Scientist,106800,USD,106800,US,100,US,M,39.7837304,-100.445882,USA
2600,2600,2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M,39.7837304,-100.445882,USA
2601,2601,2022,SE,FT,Data Scientist,50000,USD,50000,US,100,US,M,39.7837304,-100.445882,USA
2602,2602,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,39.7837304,-100.445882,USA
2603,2603,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,39.7837304,-100.445882,USA
2604,2604,2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M,39.7837304,-100.445882,USA
2605,2605,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M,39.7837304,-100.445882,USA
2606,2606,2022,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M,39.7837304,-100.445882,USA
2607,2607,2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,39.7837304,-100.445882,USA
2608,2608,2022,SE,FT,Data Scientist,123400,USD,123400,US,0,US,M,39.7837304,-100.445882,USA
2609,2609,2022,SE,FT,Data Scientist,88100,USD,88100,US,0,US,M,39.7837304,-100.445882,USA
2610,2610,2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,S,39.7837304,-100.445882,USA
2611,2611,2022,SE,FT,Data Scientist,55000,USD,55000,US,100,US,S,39.7837304,-100.445882,USA
2612,2612,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,39.7837304,-100.445882,USA
2613,2613,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,39.7837304,-100.445882,USA
2614,2614,2022,SE,FT,Data Engineer,191200,USD,191200,US,0,US,M,39.7837304,-100.445882,USA
2615,2615,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,39.7837304,-100.445882,USA
2616,2616,2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,39.7837304,-100.445882,USA
2617,2617,2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,39.7837304,-100.445882,USA
2618,2618,2022,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M,39.7837304,-100.445882,USA
2619,2619,2022,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M,39.7837304,-100.445882,USA
2620,2620,2022,SE,FT,Data Science Consultant,139000,USD,139000,US,0,US,M,39.7837304,-100.445882,USA
2621,2621,2022,SE,FT,Data Science Consultant,122000,USD,122000,US,0,US,M,39.7837304,-100.445882,USA
2622,2622,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,39.7837304,-100.445882,USA
2623,2623,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,39.7837304,-100.445882,USA
2624,2624,2022,SE,FT,Data Analyst,139600,USD,139600,US,0,US,M,39.7837304,-100.445882,USA
2625,2625,2022,SE,FT,Data Analyst,85700,USD,85700,US,0,US,M,39.7837304,-100.445882,USA
2626,2626,2022,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M,39.7837304,-100.445882,USA
2627,2627,2022,SE,FT,Data Engineer,50000,USD,50000,US,100,US,M,39.7837304,-100.445882,USA
2628,2628,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,39.7837304,-100.445882,USA
2629,2629,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,39.7837304,-100.445882,USA
2630,2630,2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,39.7837304,-100.445882,USA
2631,2631,2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,39.7837304,-100.445882,USA
2632,2632,2022,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,39.7837304,-100.445882,USA
2633,2633,2022,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,39.7837304,-100.445882,USA
2634,2634,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,39.7837304,-100.445882,USA
